Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2012-08-21 19:40,1345549237,peg,25.771357,3.65,126.65554,18.68,16410000000,23970000000,12.11,13.51,6.74,1.6,1.54,2.34,6.56,13.28,24.26,5.26,12.81,10230000000,20.22,-15,3850000000,3650000000,1330000000,2.68,-34.7,783000000,1.55,8320000000,78.19,1.4,21.04,3540000000,345750000,0.26,32.65,31.31,3077750,505940000,505050000,0.12,61.9,7840000,3.9,1.6,8470000
2009-01-21 10:07,1232503667,peg,20.942835,8.01,69.833733,35.97,15380000000,24760000000,13.13,9.96,1.72,1.15,2,1.85,6.923,8.83,20.1,5.89,12.8,13350000000,26.266,11.1,6330000000,3580000000,959000000,2.314,29.6,229000000,0.452,9230000000,1.202,1.121,15.173,1970000000,488500000,0.65,29.3621,33.7107,3512430,506100000,499620000,0.22,61.9,2640000,0.8,0.5,201
2012-11-05 8:24,1352075059,peg,24.689123,14.56,127.412491,26.98,15720000000,23330000000,11.18,13,6.48,1.57,1.46,2.33,6.27,14.09,25.16,5.19,13.46,10010000000,19.79,-8.3,3850000000,3720000000,1410000000,2.78,18,780000000,1.54,8310000000,76.89,1.31,21.36,3460000000,334380000,0.25,32.1,31.92,2285880,505920000,505020000,0.13,63.5,9800000,5.1,1.9,8640000
2007-05-28 18:16,1180347394,pep,50.25539,2.44,121.320168,-6.81,1.12E+11,1.13E+11,19.98,18.65,1.87,3.12,7.24,3.16,13.141,16.19,18.45,14.83,38.49,35770000000,21.753,9.4,19380000000,8610000000,5780000000,3.44,15.7,1740000000,1.066,2810000000,0.183,1.155,9.46,6540000000,3520000000,0.14,66.95,64.48,5746780,1630000000,1630000000,0.04,67.7,7830000,1.5,0.5,5530000
2007-03-11 11:45,1173584703,pep,45.917725,12.13,112.149643,-7.4,1.03E+11,1.03E+11,18.8,17.09,1.73,2.94,6.69,2.93,12.172,16.06,18.33,14.3,38.1,35140000000,21.308,2.8,19380000000,8460000000,5630000000,3.34,61,2820000000,1.723,2820000000,0.184,1.331,9.43,6080000000,2930000000,-0.01,64.16,63.76,5038800,1640000000,1640000000,0.04,67.7,5190000,1,0.3,8870000
2012-05-17 13:47,1337233669,pep,57.917458,25.58,116.314247,30.41,1.07E+11,1.31E+11,17.01,15.47,3.44,1.6,4.73,1.96,10.04,9.59,15.4,8.74,27.67,67000000000,42.61,4.1,34910000000,13090000000,6420000000,4.04,-1.4,3810000000,2.44,27710000000,120.72,1.03,14.52,7870000000,5230000000,0.38,66.33,64.94,7326010,1560000000,1560000000,0.09,68.2,8560000,1.4,0.5,7660000
2006-07-18 14:14,1153203257,pep,45.514648,6.69,97.781052,26.89,1.03E+11,1.04E+11,25.41,19,1.88,3.1,6.96,3.14,13.199,12.61,18.08,13.77,29.21,33180000000,19.947,9.4,18390000000,7890000000,4170000000,2.46,11.7,3330000000,2.015,4500000000,0.305,1.164,8.944,5350000000,3520000000,-0.02,60.1638,59.0337,4382180,1650000000,1650000000,0.07,67.8,6460000,1.4,0.4,5860000
2004-07-31 14:58,1091257115,pep,34.71439,11.04,84.191238,13.87,84700000000,85320000000,23.82,19.46,1.96,3.01,6.85,3.04,17.21,12.97,17.12,14.37,31.22,28100000000,16.187,N/A,14590000000,4960000000,3640000000,2.099,N/A,2080000000,1.23,2870000000,0.233,1.333,7.286,N/A,N/A,0.423,53.43,50.8,3525545,1690000000,1680000000,0.53,68.55,6050000,1.809,0.36,9190000
2008-10-28 20:07,1225195657,pep,42.171539,12.89,77.274086,14.25,86590000000,85850000000,15.88,14.04,1.44,1.87,4.96,2,9.448,13.26,17.62,13.32,35.21,42870000000,27.008,10.5,21440000000,9090000000,5680000000,3.51,-9.6,1860000000,1.197,7740000000,0.482,1.168,10.371,6420000000,2170000000,0.22,64.9719,66.9889,9435850,1550000000,1550000000,0.07,68.5,8920000,0.9,0.6,10150000
2011-11-06 11:23,1320549813,pep,51.36388,14.87,110.345772,15.47,96920000000,1.20E+11,15.54,13.33,1.6,1.52,4.16,1.86,9.45,9.91,15.66,8.89,29.03,64500000000,40.8,13.3,31260000000,12730000000,6380000000,3.99,4.1,3540000000,2.26,26850000000,111.87,1.01,15.11,8490000000,3700000000,0.4,61.81,65.68,10648700,1560000000,1560000000,0.09,68,13350000,1.3,N/A,14570000
2012-11-26 14:07,1353910028,pep,59.857876,24.1,126.693901,30.9,1.09E+11,1.31E+11,18.69,15.92,4.02,1.65,5.05,1.99,10.39,9.03,15.05,8.27,26.1,65700000000,42.07,-5.3,34910000000,12590000000,5920000000,3.76,-4.9,5710000000,3.69,27940000000,129.46,1.19,13.9,8230000000,6090000000,0.35,69.43,70.08,5237860,1550000000,1540000000,0.13,69.3,10080000,1.8,0.6,10900000
2011-07-09 14:51,1310194317,pep,57.480328,3.69,117.581619,2.95,1.11E+11,1.34E+11,18.71,14.24,1.83,1.85,5.05,2.21,10.8,9.99,16.41,9.03,26.57,60410000000,37.99,27.4,31260000000,12380000000,6030000000,3.74,-20.1,4030000000,2.55,27200000000,114.89,0.98,13.98,8590000000,4210000000,0.53,69.61,66.75,6245970,1580000000,1580000000,0.09,68,10320000,1.7,0.6,10990000
2012-03-24 15:53,1332575591,pep,54.995068,24.11,124.127205,13.9,1.03E+11,1.25E+11,16.19,14.71,2.6,1.54,4.94,1.88,9.53,9.69,15.6,9.2,30.5,66500000000,42.2,11,34910000000,13110000000,6440000000,4.03,3.7,4420000000,2.82,26770000000,128.11,0.96,13.24,8940000000,4830000000,0.34,63.96,63.64,7469860,1570000000,1570000000,0.09,68.2,6730000,0.7,0.4,8780000
2011-06-04 10:43,1307155399,pep,56.691227,1.07,113.536797,0.33,1.09E+11,1.32E+11,18.45,14.08,1.99,1.82,4.97,2.19,10.67,9.99,16.41,9.03,26.57,60410000000,37.99,27.4,31260000000,12380000000,6030000000,3.74,-20.1,4030000000,2.55,27200000000,114.89,0.98,13.98,8590000000,4210000000,0.55,69.47,65.97,6176590,1580000000,1580000000,0.09,68,12120000,1.9,0.8,9610000
2005-05-04 9:33,1115170407,pep,39.839401,5.64,90.666489,13.77,93640000000,94460000000,22.48,19.48,2.16,3.15,6.71,3.18,17.1,14.41,18.1,15.89,32.65,29720000000,17.236,N/A,15860000000,5520000000,4260000000,2.49,N/A,3370000000,2.01,4190000000,0.301,1.234,8.329,N/A,N/A,0.316,53.64,51.74,3532227,1670000000,1670000000,0.53,66.7,7680000,2.168,0.46,6110000
2011-06-22 11:33,1308713629,pep,56.535049,2.84,112.568634,5.12,1.09E+11,1.32E+11,18.44,14.04,1.98,1.8,4.93,2.19,10.67,9.99,16.41,9.03,26.57,60410000000,37.99,27.4,31260000000,12380000000,6030000000,3.74,-20.1,4030000000,2.55,27200000000,114.89,0.98,13.98,8590000000,4210000000,0.55,69.88,66.38,5867790,1580000000,1580000000,0.09,68,10990000,1.8,0.7,12120000
2011-06-29 8:48,1309308483,pep,57.504993,2.73,114.362152,3.74,1.10E+11,1.32E+11,18.62,14.18,1.8,1.82,4.98,2.19,10.68,9.99,16.41,9.03,26.57,60410000000,37.99,27.4,31260000000,12380000000,6030000000,3.74,-20.1,4030000000,2.55,27200000000,114.89,0.98,13.98,8590000000,4210000000,0.55,69.79,66.52,6132690,1580000000,1580000000,0.09,68,10320000,1.7,0.6,10990000
2009-10-03 3:26,1254511571,pep,47.536736,13.29,86.659592,14.03,94870000000,97270000000,18.86,14.85,1.5,2.13,6.47,2.27,10.696,11.89,17.61,12.77,33.24,42830000000,27.533,-3.2,22900000000,9090000000,5080000000,3.23,-2.3,2420000000,1.556,8620000000,N/A,1.349,9.041,6300000000,3950000000,0.57,57.85,54.27,7935720,1560000000,N/A,0.06,67.9,19380000,2.4,1.2,18370000
2011-11-04 10:13,1320372780,pep,51.36388,14.96,110.345772,15.23,98180000000,1.22E+11,15.74,13.48,1.59,1.52,4.16,1.88,9.55,9.91,15.66,8.89,29.03,64500000000,40.8,13.3,31260000000,12730000000,6380000000,3.99,4.1,3540000000,2.26,26850000000,111.87,1.01,15.11,8490000000,3700000000,0.4,61.8,65.71,10731800,1560000000,1560000000,0.09,68,13350000,1.3,N/A,14570000
2005-08-19 14:24,1124432673,pep,38.837955,16.82,94.882889,8.64,91810000000,91550000000,21.17,19.16,2.11,3,6.41,3.02,13.176,14.68,18.67,12.71,33.32,30340000000,18.045,8.9,15860000000,6950000000,4400000000,2.6,12.7,3920000000,2.349,4330000000,0.305,1.244,8.518,N/A,N/A,0.326,54.45,54.63,3633600,1670000000,1670000000,0.05,67.2,9980000,2.2,0.6,7680000
2013-05-18 8:35,1368837329,pep,72.73101,6.19,151.683975,14.92,1.30E+11,1.51E+11,21.47,17.57,2.11,1.97,5.76,2.3,12.56,9.33,14.19,7.78,27.15,65640000000,42.32,1.2,34200000000,12000000000,6120000000,3.9,-4.6,7010000000,4.53,29400000000,130.88,1.11,14.55,9870000000,6890000000,0.35,81.64,74.6,5330010,1550000000,1540000000,0.12,69.3,13790000,2.4,0.9,12750000
2009-02-24 18:42,1235472170,pep,39.343895,24.04,64.374992,46.34,79600000000,84010000000,15.93,12.79,1.48,1.8,6.38,1.94,9.323,11.89,17.27,13.22,35.05,43250000000,27.496,3.1,21440000000,9010000000,5130000000,3.21,-43,2280000000,1.463,8230000000,N/A,1.23,7.858,7000000000,3360000000,0.68,51.73,58.8,7741470,1560000000,1550000000,0.07,68.2,9570000,1.2,0.6,10840000
2011-09-04 0:28,1315067312,pep,52.449322,17.21,103.102608,22.32,1.00E+11,1.24E+11,16.1,13.02,1.69,1.63,4.22,1.99,9.87,10.12,16.07,8.91,28.63,62430000000,39.42,13.7,31260000000,12580000000,6310000000,3.93,17.6,3340000000,2.11,27320000000,112.11,0.99,15.19,8360000000,4380000000,0.53,64.18,66.53,9164540,1580000000,1580000000,0.09,68,12040000,1,0.8,7000000
2006-04-27 3:04,1146078281,pep,41.613461,16.33,102.894806,16.23,95860000000,95200000000,24.21,17.69,1.95,2.93,6.65,2.92,12.265,12.52,18.11,13.51,29.37,32560000000,19.51,N/A,18390000000,7760000000,4060000000,2.39,N/A,4880000000,2.947,5200000000,0.365,1.111,8.647,5850000000,5560000000,0.28,58.67,58.64,3987280,1660000000,1660000000,0.07,67.2,7670000,2,0.5,5990000
2004-10-15 12:00,1097812830,pep,33.685875,21.26,84.862076,8.8,80600000000,80550000000,21.05,18.69,1.9,2.83,6.29,2.82,16.06,13.78,17.07,15.27,32.47,28530000000,16.49,N/A,14590000000,5020000000,3930000000,2.273,N/A,2750000000,1.63,2660000000,0.208,1.397,7.603,N/A,N/A,0.413,49.72,51.37,4262636,1680000000,1680000000,0.54,68.66,6020000,1.604,0.36,8620000
2007-01-13 21:21,1168694484,pep,47.022713,22.73,114.109367,-0.35,1.06E+11,1.06E+11,22.04,19.55,1.97,3.06,6.65,3.04,12.758,14.25,18.19,13.76,32.99,34850000000,21.089,9.4,18390000000,8300000000,4950000000,2.935,71.4,3400000000,2.071,3100000000,0.193,1.311,9.772,5590000000,3060000000,-0.06,63.0297,63.1813,4753760,1640000000,1640000000,0.07,68.6,7190000,1.4,0.4,6160000
2008-12-22 20:15,1229948146,pep,40.919785,16.48,72.334633,31.31,82910000000,89890000000,15.21,13.62,1.61,1.96,5.22,2.1,9.892,13.26,17.62,13.32,35.21,42870000000,27.008,10.5,21440000000,9090000000,5680000000,3.51,-9.6,1860000000,1.197,7740000000,0.482,1.168,10.371,6420000000,2170000000,0.63,54.2958,63.1589,10814300,1550000000,1550000000,0.07,68.1,11020000,0.9,0.7,8390000
2012-01-04 1:44,1325612692,pep,55.75066,7.21,113.010254,16.65,1.04E+11,1.27E+11,16.65,14.43,1.82,1.61,4.39,1.97,9.98,9.91,15.66,8.89,29.03,64500000000,40.8,13.3,31260000000,12730000000,6380000000,3.99,4.1,3540000000,2.26,26850000000,111.87,1.01,15.11,8490000000,4050000000,0.42,64.66,64.13,7116410,1560000000,1560000000,0.09,68,11070000,1.5,0.7,13760000
2007-12-13 21:28,1197552530,pep,58.386551,-32.16,120.298576,-39.03,1.27E+11,1.26E+11,21.08,20.98,2.09,3.33,7.7,3.35,15.089,16.51,18.48,13.46,38.58,37700000000,23.124,11.4,19380000000,8380000000,6210000000,3.73,16.7,2240000000,1.39,2980000000,0.184,1.228,10.143,6980000000,3370000000,0.05,74.58,70.02,5767380,1610000000,1610000000,0.06,67.9,12150000,2.2,0.8,10970000
2005-01-22 9:19,1106356756,pep,37.532318,8.87,89.758362,9.77,90240000000,90150000000,23.57,20.93,2.23,3.16,7.04,3.16,17.97,13.78,17.07,15.27,32.47,28530000000,16.49,N/A,14590000000,5020000000,3930000000,2.273,N/A,2750000000,1.63,2660000000,0.208,1.397,7.603,N/A,N/A,0.373,51.55,51.87,3469363,1680000000,1680000000,0.54,68,5800000,1.658,0.35,9700000
2006-05-29 10:01,1148868083,pep,43.461987,15.06,100.813835,20.78,1.00E+11,1.01E+11,24.66,18.61,1.87,3.02,6.77,3.06,12.86,12.61,18.08,13.77,29.21,33180000000,19.947,9.4,18390000000,7890000000,4170000000,2.46,11.7,3330000000,2.015,4500000000,0.305,1.164,8.944,5350000000,3520000000,0.07,58.54,58.79,4111100,1650000000,1650000000,0.07,67.6,5860000,1.4,0.4,5420000
2006-08-22 22:37,1156257475,pets,8.303564,32.65,102.631844,14.77,282480000,240440000,21.43,16.03,0.73,1.89,6.34,1.66,11.527,9.18,13.89,29.25,37.45,144620000,6.078,16.1,54340000,20860000,13270000,0.55,34.1,33120000,1.372,0,N/A,5.616,1.788,12050000,10220000,3.35,10.84,14.77,489227,24140000,20160000,11.35,54.9,2960000,5,12.9,2900000
2005-04-01 17:07,1112346465,pets,5.308603,137.57,90.612473,12.51,172640000,165990000,25.29,17.52,0.53,1.64,8.03,1.56,14.45,6.52,10.23,32.56,41.82,106290000,4.465,N/A,38170000,11490000,6930000,0.29,N/A,7830000,0.33,0,0,8.236,0.923,N/A,N/A,0.07,7.71,6.52,155727,23460000,14800000,36.9,12.5,1290000,11.272,8.68,1170000
2004-09-20 17:36,1095672991,pets,3.548532,125.4,85.784996,10.7,115100000,110910000,19.01,12.5,0.4,1.17,6.92,1.12,10.69,6.27,9.9,35.84,51.24,98900000,4.18,N/A,38170000,10370000,6200000,0.263,N/A,5160000,0.22,51000,0.003,2.899,0.728,N/A,N/A,-0.327,5.64,N/A,312590,23020000,7100000,69.16,16.56,464000,1.196,6.54,532000
2008-01-22 22:39,1201012780,pets,9.439091,20.38,106.057205,-34.15,325540000,216290000,18.97,16.02,0.91,1.51,4.09,1.21,8.797,9.58,13.48,23.47,30.43,178320000,7.383,17.6,64570000,24590000,17090000,0.7,36.5,52240000,2.134,0,N/A,7.963,2.682,14410000,11040000,1.56,12.06,13.64,269283,24480000,23840000,11.91,65.8,3460000,18.5,14.9,3450000
2005-05-27 13:14,1117170864,pets,5.046013,74.26,92.788475,8.65,165130000,157310000,21.08,13.04,0.39,1.52,7.63,1.45,13.7,7.37,10.23,35.62,44.95,108330000,4.53,N/A,38170000,11490000,7990000,0.33,N/A,7830000,0.33,0,0,8.236,0.923,N/A,N/A,0.096,6.97,6.51,119467,23460000,14800000,36.9,22.73,1400000,15.363,9.45,1280000
2007-06-05 1:35,1180978545,pets,9.219086,4.7,122.759773,-8.33,314320000,276830000,21.73,15.39,0.85,1.95,5.87,1.71,12.566,8.9,13.25,25.88,31.57,162250000,6.73,23.8,54340000,22030000,14440000,0.6,15.5,39440000,1.622,0,N/A,7.882,2.215,16560000,13520000,3.48,12.19,12.57,312463,24310000,20300000,23.51,63.7,2980000,11.5,13,3020000
2006-09-06 15:58,1157529488,pets,6.834471,59.5,102.939453,15.59,239510000,221610000,18.17,13.41,0.81,1.76,5.9,1.53,10.624,9.18,13.89,29.25,37.45,144620000,6.078,16.1,54340000,20860000,13270000,0.55,34.1,33120000,1.372,0,N/A,5.616,1.788,12050000,10220000,3.35,11.35,14.34,511991,24140000,20160000,11.35,55,2870000,8.2,12.5,2960000
2011-05-15 6:32,1305412359,pets,9.556129,-5.97,116.688171,2.16,287030000,215830000,12.74,14.16,1.21,1.25,2.86,0.93,5.73,9.87,15.72,21.97,23.43,231030000,10.21,-6.7,91860000,37670000,22800000,1,-19.1,71330000,3.17,0,N/A,17.46,4.49,30250000,27100000,0.39,14.84,15.86,261527,22520000,21770000,10.05,96.7,5350000,31.6,31.4,5350000
2006-06-29 16:36,1151570165,pets,8.275177,10.12,100.383934,20.37,273680000,254800000,22.89,15.2,0.59,2.02,7.38,1.85,13.633,8.77,13.19,32.06,39.01,137580000,5.815,25,54340000,18690000,12060000,0.5,29.5,23220000,0.967,0,N/A,8.015,1.57,10280000,8660000,3.55,13.19,15.96,615863,24010000,16890000,14.04,51.7,2330000,5.6,10.7,2440000
2011-08-08 17:42,1312796574,pets,7.270151,5.27,98.212151,27.65,216480000,164650000,12.22,14.08,1.23,0.97,2.6,0.71,5.46,8.01,12.46,16.76,19.65,230850000,10.38,-1.1,83960000,30130000,18480000,0.82,-33.1,59630000,2.76,0,N/A,7.01,3.98,12190000,9120000,0.37,11.5,13.64,342662,21650000,20840000,10.05,96.7,5440000,19.5,30.4,5250000
2006-08-23 10:26,1156299977,pets,8.573252,27.98,102.347893,14.99,282480000,240440000,21.43,16.03,0.73,1.95,6.54,1.66,11.527,9.18,13.89,29.25,37.45,144620000,6.078,16.1,54340000,20860000,13270000,0.55,34.1,33120000,1.372,0,N/A,5.616,1.788,12050000,10220000,3.35,10.86,14.73,484692,24140000,20160000,11.35,54.9,2960000,5,12.9,2900000
2007-05-28 0:30,1180283405,pets,9.126822,6.38,121.320168,-6.81,312610000,273190000,21.61,15.31,0.84,1.94,5.84,1.68,12.4,8.9,13.25,25.88,31.57,162250000,6.73,23.8,54340000,22030000,14440000,0.6,15.5,39440000,1.622,0,N/A,7.882,2.215,16560000,13520000,3.31,11.98,12.58,326980,24310000,20300000,23.51,55.8,3020000,13.5,13.1,3650000
2007-04-13 11:16,1176434181,pets,8.324854,-6.56,116.22551,-6.43,287000000,248840000,20.68,16.93,0.89,1.85,5.75,1.6,11.268,8.99,13.44,28.1,33.27,155250000,6.447,21.1,54340000,22080000,13960000,0.57,3.1,38170000,1.576,0,N/A,11.338,2.06,11840000,9470000,3.78,12.22,12.51,322360,24220000,20220000,23.51,58.1,3650000,15,15.9,3570000
2007-05-17 6:48,1179355730,pets,8.928106,6.76,121.008247,-3.88,306130000,267970000,22.06,15.05,0.81,1.93,6,1.73,12.134,8.99,13.44,28.1,33.27,155250000,6.447,21.1,54340000,22080000,13960000,0.57,3.1,38170000,1.576,0,N/A,11.338,2.06,11840000,9470000,3.31,11.64,12.54,308910,24220000,20220000,23.51,57,3020000,13.5,13.1,3650000
2005-04-05 7:57,1112659030,pets,5.102788,140.89,91.198914,12.81,173080000,167630000,25.36,17.57,0.53,1.63,7.99,1.58,14.59,6.52,10.23,32.56,41.82,106290000,4.465,N/A,38170000,11490000,6930000,0.291,N/A,7830000,0.33,0,0,8.236,0.923,N/A,N/A,0.07,7.72,6.51,156818,23460000,14800000,36.9,12.5,1290000,11.272,8.68,1170000
2006-09-05 2:57,1157396244,pets,7.487402,46.45,103.854393,14.3,N/A,266750000,22.75,16.78,0.81,N/A,N/A,1.84,12.789,9.18,13.89,29.25,37.45,144620000,6.078,16.1,54340000,20860000,13270000,0.55,34.1,33120000,1.372,0,N/A,5.616,0,12050000,10220000,3.35,11.28,14.46,475421,N/A,20160000,11.35,55,2870000,8.2,12.5,2960000
2005-08-31 2:54,1125428073,pets,7.41643,19.62,94.968124,8.5,245760000,227420000,25.61,18.33,0.54,2.13,8.9,1.95,14.586,8.34,12.9,32.29,44.29,116700000,5.025,23.6,43660000,15590000,9730000,0.41,94.8,20710000,0.88,0,0,4.582,1.186,N/A,N/A,N/A,9.59,7.98,372278,23520000,N/A,8.64,22.8,1200000,2.3,5.8,1170000
2005-02-27 8:23,1109463815,pets,5.755717,137.36,93.332367,8.49,190230000,182410000,27.87,19.31,0.58,1.81,8.86,1.72,15.88,6.52,10.23,32.56,41.82,106290000,4.465,N/A,38170000,11490000,6930000,0.29,N/A,7830000,0.33,0,0,8.236,0.923,N/A,N/A,0.102,7.47,6.67,177925,23460000,14800000,36.9,13.3,702000,5.162,4.74,382000
2008-12-22 20:39,1229949598,pfe,12.009582,14.11,72.334633,31.31,1.14E+11,1.07E+11,10.86,6.81,7.13,2.39,1.73,2.19,5.244,21.64,31.52,8.58,15.69,48820000000,7.242,-0.1,37180000000,20420000000,10510000000,1.56,199.3,26020000000,3.858,16350000000,0.243,2.243,9.975,16030000000,10380000000,0.51,16.57,17.8,63054100,6740000000,6720000000,0.11,69.3,57800000,0.9,0.9,56390000
2008-12-17 18:29,1229509782,pfe,12.058513,11.27,74.991127,24.23,1.18E+11,1.07E+11,11.16,7,6.85,2.4,1.74,2.2,5.264,21.64,31.52,8.58,15.69,48820000000,7.242,-0.1,37180000000,20420000000,10510000000,1.56,199.3,26020000000,3.858,16350000000,0.243,2.243,9.975,16030000000,10380000000,0.51,16.56,17.83,64562100,6740000000,6720000000,0.11,69.3,57800000,0.9,0.9,56390000
2012-11-11 18:31,1352629885,pfe,20.083811,33.57,124.098061,31.15,1.81E+11,1.95E+11,18.97,10.51,6.26,2.9,2.27,3.13,7.26,15.58,31.42,N/A,N/A,62220000000,8.27,-18.7,52340000000,26840000000,9750000000,1.27,-14.2,24340000000,3.26,38590000000,48.26,N/A,10.64,N/A,N/A,0.67,25.09,23.6,26752300,7470000000,7470000000,0.02,69.8,71040000,2.7,0.9,60390000
2006-07-21 14:16,1153462583,pfe,14.664344,8.71,97.765259,26.12,1.74E+11,1.67E+11,14.76,11.12,1.96,3.42,2.5,3.28,7.899,23.39,30.62,8.25,17.4,50870000000,6.934,-3.3,42770000000,21140000000,11930000000,1.61,1265.8,15500000000,2.116,11570000000,0.166,1.902,9.495,15500000000,2570000000,0.75,23.31,24.72,26261800,7330000000,7320000000,0.1,64.6,59860000,2.3,0.8,57660000
2003-10-13 5:19,1065993549,pfe,17.519131,-0.74,78.740204,9,2.39E+11,2.39E+11,49.94,14.74,1.18,6.72,3.44,6.66,36.97,10.5,17.24,6.06,12.32,32370000000,5.511,N/A,28330000000,6450000000,3760000000,0.62,N/A,15960000000,2.05,14920000000,0.212,1.568,9,N/A,N/A,0.392,31.28,31.57,19212090,7790000000,7710000000,0.99,65.34,59510000,2.437,0.77,57420000
2011-11-02 6:21,1320186081,pfe,15.462337,30.76,109.0355,17.66,1.51E+11,1.67E+11,18.05,8.48,2.76,2.22,1.7,2.46,6.7,12.71,25.17,5.5,9.83,67590000000,8.48,-0.9,51530000000,24860000000,8610000000,1.07,5.5,25560000000,3.28,41720000000,46.89,1.99,11.34,23480000000,18160000000,0.76,18.47,19.44,52723000,7800000000,7800000000,0.05,70.9,79300000,1.6,1,88110000
2006-08-13 11:59,1155441583,pfe,16.036058,-3.47,100.178848,16.45,1.88E+11,1.84E+11,17.51,12.12,4.3,3.69,2.74,3.6,8.51,21.19,31.55,N/A,N/A,51190000000,6.999,-5.5,42770000000,21650000000,10850000000,1.475,-30.3,15500000000,2.129,11570000000,N/A,N/A,9.495,N/A,N/A,0.75,24.2456,24.8401,28901400,7280000000,7280000000,0.1,63.3,54500000,2.1,0.7,59860000
2006-11-13 19:01,1163415693,pfe,16.222193,-4.78,109.785347,8.86,1.86E+11,1.81E+11,14.96,12.04,2.59,3.55,2.67,3.46,8.19,24.17,31.82,9.49,18.49,52210000000,7.163,9,42770000000,22070000000,12610000000,1.723,111.6,12830000000,1.78,8070000000,0.116,2.189,9.625,17860000000,4750000000,0.79,27.5327,25.7133,29770800,7210000000,7200000000,0.1,63.9,44110000,1.9,0.6,56170000
2008-10-27 4:34,1225053283,pfe,11.258185,11.83,69.188995,30.05,1.12E+11,1.02E+11,10.61,6.65,1.82,2.36,1.73,2.1,5.066,21.64,31.52,N/A,N/A,48820000000,7.242,-0.1,37180000000,20190000000,10510000000,1.56,199.3,26180000000,3.884,16690000000,0.251,N/A,9.863,N/A,N/A,0.67,17.76,18.79,55737200,6740000000,6720000000,0.11,69.3,62900000,1,0.9,67430000
2006-11-30 11:59,1164859162,pfe,17.224728,-9.53,111.33017,7.77,1.95E+11,1.91E+11,15.71,12.65,2.68,3.74,2.81,3.65,8.634,24.17,31.82,9.49,18.49,52210000000,7.163,9,42770000000,22070000000,12610000000,1.72,111.6,12830000000,1.78,8070000000,0.116,2.189,9.625,17860000000,4750000000,0.79,27.05,25.88,31833900,7210000000,7200000000,0.1,67.9,44730000,1.2,0.6,44110000
2006-12-06 13:36,1165383417,pfe,15.539216,2.02,112.32045,8.45,1.79E+11,1.74E+11,14.41,11.44,2.42,3.43,2.58,3.34,7.899,24.17,31.82,9.49,18.49,52210000000,7.163,9,42770000000,22070000000,12610000000,1.72,111.6,12830000000,1.78,8070000000,0.116,2.189,9.625,17860000000,4750000000,0.81,26.91,25.93,38199500,7210000000,7200000000,0.1,67.1,44730000,1.2,0.6,44110000
2013-04-22 1:16,1366564596,pfe,25.925589,3.53,141.898209,22.74,2.23E+11,2.28E+11,16,13.05,3.17,3.73,2.74,3.87,8.7,24.7,32.54,6.42,11.59,58990000000,7.93,N/A,47650000000,26220000000,9490000000,1.94,N/A,32710000000,4.55,37490000000,45.9,2.15,11.16,17050000000,20180000000,0.81,28.91,26.58,32181000,7190000000,7180000000,0.02,72.6,54590000,1.9,0.8,69860000
2011-04-25 20:02,1303732935,pfe,15.618293,17.07,116.339935,4.91,1.61E+11,1.74E+11,19.67,8.82,2.82,2.33,1.81,2.57,6.79,12.18,26.53,5.51,9.29,67810000000,8.44,6.2,51530000000,25690000000,8260000000,1.02,276.8,28010000000,3.5,44040000000,49.89,2.11,10.95,11450000000,10780000000,0.71,20.11,18.37,50394600,8000000000,7990000000,0.05,70.9,70580000,1.3,0.9,63020000
2011-11-16 22:32,1321453952,pfe,15.649958,25.62,109.114647,11.71,1.50E+11,1.65E+11,13.59,8.47,2.65,2.22,1.7,2.4,6.11,16.66,27.79,6.17,11.45,68780000000,8.7,7.5,51530000000,26980000000,10180000000,1.44,331.6,28980000000,3.77,41050000000,45.35,2.25,11.71,21240000000,17460000000,0.9,18.97,19.4,47913100,7690000000,7680000000,0.05,70.9,69280000,1.6,0.9,79300000
2004-06-21 9:47,1087782432,pfe,20.389235,-16.6,85.983849,9.45,2.70E+11,2.74E+11,202.46,14.95,1.24,5.48,3.91,5.58,33.31,3.06,6.45,1.4,2.51,49150000000,6.412,N/A,35360000000,8240000000,1490000000,0.175,N/A,13950000000,1.83,17840000000,0.258,1.436,9.021,N/A,N/A,0.417,35.83,34.51,15629454,7630000000,7560000000,0.99,65.11,33560000,1.893,0.44,49330000
